Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
385,State-wise List of Beneficiaries under National Scheduled Tribes Finance and Development Corporation (NSTFDC) during 2020 (From: Ministry of Tribal Affairs) - Punjab,f2cf39db-3bfd-43a6-b82b-e143327b8ac7,2021-12-15,442,0
386,State-wise back to back loan released to State Governments during 2020-21 to meet GST compensation shortfall and amount of additional borrowing permission granted to States till 03.02.2021 (From: Ministry of Finance) - Rajasthan,e07de802-a1fe-417d-b2bc-27c92b5e33a5,2021-12-09,446,0
387,Gross Goods and Services Tax collection for FY 2019-20 and 2020-21 (From: Ministry of Finance) - Sikkim,ff4dd200-85a4-439e-afad-f9bff100c6a1,2021-12-09,62,0
388,"State/UT-wise Loanee, Non-Loanee and Total Farmers Covered and Farmers who benefitted (got claims) under PMFBY & RWBCIS from 2018-19 to 2020-21 (From: Ministry of Finance) - Tamil Nadu",2c5452a5-445c-4cce-ae35-957dd7ee8d1f,2021-11-23,119,0
389,State-wise Additional Borrowings Permission given to States from 2017-18 to 2019-20 (From: Ministry of Finance) - Telangana,be15bb53-3e04-4011-8701-b62a2124fa39,2021-11-23,375,0
390,"Sector-wise Estimated Expenditure on New Production-linked Incentive (PLI) Scheme (in reply to Unstarred Question on 09 February, 2021) (From: Ministry of Finance) - Tripura",84fa89a3-29af-4f48-aba2-89417a2d820a,2021-11-23,491,0
391,State/UT-wise Total Number of KCC issued from 2017-18 to 2019-20 (From: Ministry of Finance) - Uttar Pradesh,07a7ddd5-0d59-4667-bb8c-765dfa5c69ee,2021-11-23,384,0
392,State/UT-wise details of GST Compensation during 2020-21 (From: Ministry of Finance) - Uttarakhand,c090aa38-095d-4125-9421-dc039da47aa6,2021-09-24,112,0
393,State-wise details of NABARD Watershed Projects during 2017-18 and 2018-19 (From: Ministry of Finance) - West Bengal,f5776f72-acf7-4dfa-a402-976b7d9ba989,2021-09-23,457,0
394,Month-wise Retail Inflation based on CPI-C released by MoSPI during 2019 and 2020 (From: Ministry of Finance) - Andaman and Nicobar Islands,9f46d6a9-8c2e-492f-a3fa-68c8cdd0d64e,2021-07-28,153,0
395,"State-wise Details of States Share released upto August, 2020 (From: Ministry of Finance) - Chandigarh",4fe054b0-5ff6-4ede-87ab-f5ac65c8ae8a,2021-07-28,323,0
396,Month-wise details of Consumer Food Price Index (CFPI) Inflation during 2019 and 2020 (From: Ministry of Finance) - Dadra and Nagar Haveli,c912d124-64c3-4dfa-81bc-18dd8420330f,2021-07-28,435,0
397,Bank-wise details of Non-Performing Assets of Public Sector Banks as on 30.06.2020 (From: Ministry of Finance) - Daman and Diu,c09ef71a-18a9-40e5-8a65-168e0fb4dd06,2021-07-28,231,0
398,State-wise Received Funds as Special Assistance under the Budget line Transfer to States during 2019-20 (From: Ministry of Finance) - Lakshadweep,edffd987-199a-4e57-98ea-9d6754c4827b,2021-07-28,379,0
399,State/UT-wise details of GST Revenue Earned by the States and Compensation Released during 2019-20 (From: Ministry of Finance) - Delhi,ab91cb33-c372-46aa-94a7-0bea5a7dc313,2021-07-28,437,0
400,Tax Head-wise details of Goods & Services Tax (GST) revenue collection Revised Target (RE) and Actuals as per Pr.CCA during 2019-20 (From: Ministry of Finance) - Puducherry,fe2b21ff-5d1a-4957-876c-20d30154b8a0,2021-07-28,228,0
401,State/UT-wise details of GST Compensation Paid from 2017-18 to 2020-21 (From: Ministry of Finance) - Ladakh,0485ddc3-9f30-4374-8033-ec891f1ade24,2021-07-28,108,0
402,Year-wise Stock of External Debt and its Growth Rate from 2016 to 2020 (From: Ministry of Finance) - Andhra Pradesh,7dcd281d-ad3a-40f2-9a4c-5a81f67bc813,2021-07-28,333,0
403,Month-wise Collection Targets of GST and Direct Taxes are Fixed during 2020 (From: Ministry of Finance) - Arunachal Pradesh,ab1bdcfa-6e82-4b84-b8f9-0c4a9482c434,2021-07-28,466,0
404,Assistance Sanctioned and Disbursed by Tourism Finance Corporation of India (TFCI) from 2018-19 to 2019-20 - Assam,cd317630-0e61-49cd-b576-1209630c2698,2021-06-24,191,0
405,Bank-wise Outstanding dues of Suit-filed Wilful Defaulters of Rs. 25 Lakhs and above of Scheduled Commercial Banks as on 30.9.2018 (From : Ministry of Finance) - Bihar,1cdf3630-7caf-4652-9a87-d6ee7ac1f887,2021-05-04,344,0
406,Number of Groups Searched from 2016-17 to 2018-19 (From: Ministry of Finance) - Chhattisgarh,7f2f9d92-55e3-43a7-a86a-e8e72ef359a8,2021-03-04,460,0
407,Amount Collected through the levy of charges for non-maintenance of minimum balance in Savings Bank account from 2016-17 to 2018-19 (From: Ministry of Finance) - Goa,18b9f18a-0118-4714-845e-2d7ae397efe8,2021-03-04,335,0
408,Gross Incurred Claims of crop Insurance as provided by Insurance Regulatory and Development Authority of India(IRDAI) from 2016-17 to 2018-19 (From: Ministry of Finance) - Gujarat,b6067350-5c70-4854-a9e1-448a33f57e19,2021-03-04,398,0
409,"Details of Amount Involved in Frauds of Rs. 1 lakh and above that Occurred, Reported by Nationalised Banks to RBI, as per inputs received from RBI from 2016-17 to 2018-19 (From: Ministry of Finance) - Haryana",0c87a3e6-331e-4894-9d8c-8bf0039ba5da,2021-03-04,121,0
410,State-wise Beneficiaries under the Scheme Support to National Scheduled Tribes Finance and Development Corporations from 2016-17 to 2018-19 (From: Ministry of Tribal Affairs) - Himachal Pradesh,73aee46c-f660-477f-8ea7-31ee928860ea,2021-03-04,362,0
411,Number of Cases and Amount involved in frauds of Rs. 1 lakh and above reported by Scheduled Commercial Banks (SCBs) from 2016-17 to 2018-19 (From: Ministry of Finance) - Jharkhand,82d1c191-5e66-49f6-bae5-dd5bc5b8467b,2021-03-04,217,0
412,Cases of Gold Seized from the Women of Foreign origin at IGI Airport during 2018-19 and 2019-20 (From: Ministry of Finance) - Karnataka,e1bc422d-150f-4594-8804-ae4606512e58,2021-03-04,481,0
413,Frauds of Rs. 1 lakh and above that Occurred Reported by Public Sector Banks (PSBs) to RBI from 2016-17 to 2018-19 (From: Ministry of Finance) - Kerala,e7216856-361c-4612-968d-7c7f4e62c381,2021-03-04,139,0
414,Bank-wise Frauds as reported by Scheduled Commercial Banks and select Financial Institutions based on date of occurrence primarily in loan accounts sanctioned from 2016-17 to 2018-19 (From: Ministry of Finance) - Madhya Pradesh,b04380c1-fd5f-4b4e-a60b-9970b5689c88,2021-03-04,75,0
415,Number of Complaints Received and Attended to System against both Public and Private General Insurers from 2016-17 to 2018-19 (From: Ministry of Finance) - Maharashtra,ddce9af0-4268-4b2c-9b60-a1e835e66d63,2021-03-04,153,0
416,Bank-wise Frauds Based on Date of Occurrence Amount involved Rs. 1 lakh and above for Public Sector Banks from 2016-17 to 2018-19 (From: Ministry of Finance) - Manipur,ad67777e-5858-4082-80d8-295f3ddcf686,2021-03-04,487,0
417,Direct and Indirect Tax Collection from 2016-17 to 2018-19 (From: Ministry of Finance) - Meghalaya,251c9d24-a862-45f0-89d2-cb72024bccd7,2021-03-04,115,0
418,"Fraud Monitoring Analysis, Data Pertaining to Fake Motor Policies from 2016-17 to 2018-19 (From: Ministry of Finance) - Mizoram",9523f209-8588-4107-97a3-57695591ec3e,2021-03-04,135,0
419,Details of Cases Where Fake Invoices Used to Claim Input Tax Credit from 2017-18 to 2019-20 (From: Ministry of Finance) - Nagaland,923d24cf-f642-470b-a3d0-19e4aa4b96f6,2021-03-04,155,0
420,Details of Outstanding Credit to MSMEs by Scheduled Commercial Banks (SCBs) from 2015-16 to 2017-18 (From: Ministry of Finance) - Odisha,dceb6cfb-be45-44f9-a845-b816ec173b19,2021-03-04,401,0
421,Ratio of Direct Tax and Indirect Tax in Collection from 2016-17 to 2018-19 (From: Ministry of Finance) - Punjab,5917020c-029f-4451-a210-1a18be192bfe,2021-03-04,439,0
422,Month-wise Gross Goods and Services Tax (GST) Collection during 2018-19 and 2019-20 (From: Ministry of Finance) - Rajasthan,65ebab2f-3026-42a6-a372-250d9df5616c,2021-03-04,437,0
423,Details of Filing of Return in form GSTR-3B during 2019 (From: Ministry of Finance) - Sikkim,6aa6598a-0953-4d93-8cea-25ea10bab96f,2021-03-04,129,0
424,Amount Involved in Froud of Rs. 1 lakh and above Reported by Scheduled Commercial Banks and Financial Institutions from 2016-17 to 2018-19 (From: Ministry of Finance) - Tamil Nadu,e9effdaf-7c09-417d-af63-4462fd589f60,2021-03-04,342,0
425,Number of Tax Payers under Direct Taxes from 2016-17 to 2018-19 (From: Ministry of Finance) - Telangana,98e55981-9f1a-4384-a2c6-a24440f505fc,2021-03-04,185,0
426,Funds Released/Utilized under the Scheme Support to National/State Scheduled Tribes Finance and Development Corporations from 2016-17 to 2018-19 (From: Ministry of Tribal Affairs) - Tripura,e3a127c1-d833-4152-8440-2db3361606a9,2021-03-04,345,0
427,"Central Board of Indirect Taxes & Customs (CBIC) Total Pendency of Appeals at Supreme Court, High Court and CESTAT during 2017 and 2019 (From: Ministry of Finance) - Uttar Pradesh",fadf8682-aace-4f4e-b31e-085cd00fb4e8,2021-03-04,220,0
428,Increase in NEFT and RTGS transactions from 2016-17 to 2018-19 (From: Ministry of Finance) - Uttarakhand,83b97c19-4da4-4286-a6f5-b214189b4fcd,2021-03-04,283,0
429,Number of Fraud Cases Registered and Amount Involved of Rs. 1 lakh and above Reported by Scheduled Commercial Banks and Financial Institutions from 2016-17 to 2018-19 (From: Ministry of Finance) - West Bengal,ba70ef38-3bbc-42e5-ac46-63b84ce91983,2021-03-04,312,0
430,Gross Fixed Capital Formation (GFCF) for Private Sector at Constant (2011-12) Prices and Current Prices from 2014-15 to 2016-17 (From: Ministry of Finance) - Andaman and Nicobar Islands,3d0065fd-1a99-4c9b-9064-efe4cc6e26e9,2021-03-04,80,0
431,Number of Online Transactions from 2016-17 to 2018-19 (From: Ministry of Finance) - Chandigarh,c8198e15-4bd6-4ef0-97ba-43af37f5fe52,2021-03-04,260,0
432,Number of Fraud Cases Registered and Amount Involved of Rs. 1 lakh and above Reported by Public Sector Banks from 2016-17 to 2018-19 (From: Ministry of Finance) - Dadra and Nagar Haveli,6cb32aef-69a2-42b3-b7ca-deee8d4128e5,2021-03-04,285,0
433,Bank-wise Frauds Committed as Reported by Scheduled Commercial Banks and select Financial Institutions based on date of occurrence from 2014-15 to 2018-19 (From : Ministry of Finance) - Daman and Diu,21d29936-8bc6-49b6-bfc5-4d076197bb35,2021-03-04,388,0
434,Number of Wilful Defaulters Declared from 2016-17 to 2018-19 (From: Ministry of Finance) - Lakshadweep,9160af5d-b334-4d9c-8a94-2c56a9800d4f,2021-03-04,427,0
435,"Bank-wise frauds as reported by Scheduled Commercial Banks and Financial Institutions based on date of occurrence, primarily in loan accounts sanctioned from 2016-17 to 2018-19 (From : Ministry of Finance) - Delhi",70e9413c-fdef-4608-8365-dbb1de8b02a7,2021-03-04,98,0
436,Bank-wise Gross NPA of Public Sector Banks from 2014 to 2019 (From: Ministry of Finance) - Puducherry,f20a9c03-811d-463b-ae6a-34f46efd41cf,2021-03-04,344,0
437,"Central Assistance Provided to the State of Andhra Pradesh Re-organization Act, 2014 from 2016-17 to 2018-19 (From: Ministry of Finance)",66e3246b-037d-4bd1-a560-a4306f02e2f6,2021-03-04,112,0
438,State-wise Financial Allocation for Gram Panchayats under Fourteenth Finance Commission (FFC) Grant and Rashtriya Gram Swaraj Abhiyan (RGSA) from 2016-17 to 2019-20 (From : Ministry of Panchayati Raj) - Ladakh,ab01d2fa-428f-4a69-821b-ee7ef6218921,2021-03-04,84,0
439,Public Sector Banks of Wilful Defaulters Declared from 2016-17 to 2018-19 (From: Ministry of Finance) - Andhra Pradesh,c93ef198-97aa-4a92-82f2-f4a7fc401991,2021-03-04,249,0
440,Number of loans Extended under Pradhan Mantri Mudra Yojana (PMMY) from 2016-17 to 2018-19 (From: Ministry of Finance) - Arunachal Pradesh,874fc119-0b37-4860-aeba-b381599d608e,2021-03-04,131,0
441,Allocation of Fourteenth Finance Commission (FFC) grants to Gram Panchayats and the Allocation under Rashtriya Gram Swaraj Abhiyan (RGSA) from 2016-17 to 2019-20 (From: Ministry of Panchayati Raj) - Assam,3d886b25-954c-464a-b71f-52402450d3d6,2021-03-04,194,0
442,Search and Seizure Actions Conducted by the Income Tax Department from 2016-17 to 2018-19 (From: Ministry of Finance) - Bihar,bcfaf4aa-92be-4105-93fd-d1bf21c03512,2021-03-04,452,0
443,State/UT-wise Skill Development Training Provided to Target Group by National Backward Classes Finance and Development Corporation (NBCFDC) from 2016-17 to 2018-19 (From: Ministry of Social Justice and Empowerment) - Chhattisgarh,d352c4c3-9c4f-4d9e-a111-779b6cd7af06,2021-03-04,441,0
444,Sector-wise Growth of Gross Value Added (GVA) at Constant Basic Prices and GDP at Constant Market Prices (Percent) from 2016-17 to 2018-19 (From : Ministry of Finance) - Goa,11c8eb6b-e3b4-4ea0-9c41-77e2c6350e19,2021-03-04,124,0
445,Cases of Tax Credit by Fake Invoicing have been Detected by Central GST formation(s) from 2017-18 to 2019-20 (From: Ministry of Finance) - Gujarat,d6b5b82a-668e-45ae-a82a-4ce6ead1698e,2021-03-04,231,0
446,Outstanding Public Debt and other Liabilities and Interest Payment and Service of Debt from 2016-17 to 2018-19 (From: Ministry of Finance) - Haryana,4339e5b4-6c24-4923-9606-d95791513789,2021-03-04,415,0
447,Amount Released under Interest Subvention Scheme from 2015-16 to 2017-18 (From: Ministry of Finance) - Himachal Pradesh,f64ac6b3-ae40-4a8e-bd6f-6c9b2798476d,2021-03-04,320,0
448,Quantum of total Seizures made during the search & seizure actions conducted by the Income Tax Department from 2016-17 to 2018-19 (From: Ministry of Finance) - Jharkhand,0aab6d3d-fa01-4c3f-8365-837b4a6b1a4c,2021-03-04,251,0
449,Frauds as Reported by Scheduled Commercial Banks and Selected Financial institutions (FIs) based on Date of Occurrence from 2008-09 to 2018-19 (From: Ministry of Finance) - Karnataka,bae4f3c4-afb1-4553-9172-821db02d6c07,2021-03-04,51,0
450,Average Exchange Rate of Indian Rupee vis-a-vis US dollar and the Remittances that have Flowed into the Country from 2013-14 to 2018-19 (From: Ministry of Finance) - Kerala,2f3fe8af-67cb-427f-8943-7e9f4b9fba16,2021-03-04,266,0
451,Budget Allocation/Actuals given to National Capital Territory of Delhi from 2017-18 to 2019-20 (From: Ministry of Finance),a2a23bd1-0713-45f9-8e70-6463bad4ed8b,2021-03-04,390,0
452,Public Sector Banks (PSBs) branches opened from 2016-17 to 2018-19 (From: Ministry of Finance) - Madhya Pradesh,3a8a5417-8a35-45d3-8da0-6d1910bacef6,2021-03-04,369,0
453,"State/UT-wise PAN Allotted as on 28 June, 2019 (From: Ministry of Finance) - Maharashtra",a9b652f8-6f3a-4d30-9672-deeacacc048a,2021-03-04,154,0
454,Number of Beneficiaries under Different Schemes of National Scheduled Tribes Finance and Development Corporation from 2016-17 to 2018-19 (From: Ministry of Tribal Affairs) - Manipur,04ef91fa-6384-4f74-b9cc-5beb84f53da2,2021-03-04,425,0
455,"State/UT-wise Amount of IGST, CGST and SGST collected thereon by the E-Commerce operators, as reported in form GSTR-8 from 2018-19 to 2019-20 (From : Ministry of Finance) - Meghalaya",0fd2f69e-0395-407d-bb9f-369d811ad126,2021-03-04,182,0
456,Bank-wise Number of Staff Side Action Initiated/Taken Against Bank Employees involved in Frauds reported by banks from 2015 to 2017 (From: Ministry of Finance) - Mizoram,92a84d4c-ef11-4890-a832-deccb5c4c3c3,2021-03-04,271,0
457,Details of Tax Fraud Cases Detected from 2017-18 to 2019-20 (From: Ministry of Finance) - Nagaland,75349b40-e35d-488d-a5aa-b8d5ecd9e611,2021-03-03,471,0
458,Gross Domestic Product GDP Growth at Constant Market Prices from 2014-15 to 2018-19 (From: Ministry of Finance) - Odisha,76bec6fd-080a-4d04-9a4d-a4e33acbdf65,2021-03-03,390,0
459,"Number of Complaints (life and general insurance) Received and Resolved by Bimalokpal, Jaipur and Chandigarh during 2018 and 2019 (From: Ministry of Finance)",340b0edf-e3fa-45b3-af9c-39b81a59923a,2021-03-03,318,0
460,State/UT-wise lTRs Filed by PAN holders for assessment based on the state code mentioned in PAN address during 2018-19 (From: Ministry of Finance) - Punjab,38d3a775-1856-4795-885e-32dd1160bd7a,2021-03-03,62,0
461,State/UT-wise Loans Extended under Pradhan Mantri Mudra Yojana from 2015 to 2019 (From: Ministry of Finance) - Rajasthan,dd94bf3c-1226-4b9c-9541-7026832697c3,2021-03-03,80,0
462,State/UT-wise Agriculture Credit Disbursement as reported by the National Bank for Agriculture and Rural Development (NABARD) during 2018-19 (From: Ministry of Finance) - Sikkim,47920781-4f5a-4659-87d4-f3d51d91b21a,2021-03-03,424,0
463,"Bank-wise NPA of All Member Lending Institutions (MLIs) under Pradhan Mantri Mudra Yojana (PMMY) Scheme as on 31 March, 2019 (From: Ministry of Finance) - Tamil Nadu",6988d9a4-f9f2-4658-8ac4-d012d3eba50b,2021-03-03,221,0
464,Details of Fiscal Deficit from 2016-17 to 2018-19 (From: Ministry of Finance) - Telangana,70f5179d-d388-481f-9c76-6fd2981ae3d8,2021-03-03,251,0
465,Cases of Gold Smuggling by Air Passengers Reported in Shamshabad/Hyderabad Airport from 2016-17 to 2019-20 (From: Ministry of Finance) - Tripura,8daa612a-d0b1-42f3-83c6-57026158963e,2021-03-03,500,0
466,State/UT-wise collection of Direct Taxes during 2018-19 (From: Ministry of Finance) - Uttar Pradesh,3edeb3e3-67a2-44f0-b211-03ef4c5bbcf5,2021-03-03,439,0
467,"Bank-wise Loans Sanctioned under PSB loans Portal till 17 July, 2019 (From: Ministry of Finance) - Uttarakhand",62573a19-c4fc-4467-a86c-3d9e49d4a454,2021-03-03,68,0
468,"State/UT-wise Detail of Burglary, Dacoity, Robbery and Theft in ATMs reported by Scheduled Commercial Banks and Selected FIs to RBI during 2017-18 and 2018-19 (From: Ministry of Finance) - West Bengal",8b97a0ec-a1b4-49a9-bb59-1c5345d111b3,2021-03-03,292,0
469,"Number of Complaints Received Against Banks and Non-Banking Finance Companies (NBFCs) as on 05 July, 2019 (From: Ministry of Finance) - Andaman and Nicobar Islands",24d48d40-1cd0-4d66-ba62-6cada483b934,2021-03-03,327,0
470,Current Account Deficit as a percentage of GDP from 2012-13 to 2018-19 (From: Ministry of Finance) - Chandigarh,76ea9055-f771-4f51-96fd-255ef191ab84,2021-03-03,197,0
471,State/UT-wise Number of Fast Track Courts (FTCs) proposed to be set up along with funds as endorsed by the 14th Finance Commission during 2015-20 (From: Ministry of Law & Justice) - Dadra and Nagar Haveli,96591174-9847-406d-a7a4-d0b63e7222b4,2021-03-03,265,0
472,"Number of GST Returns Filed in the Month of April, and May, 2019 (From: Ministry of Finance) - Daman and Diu",2d68762d-75bb-4ea1-bafc-6717f551e54d,2021-03-03,115,0
473,"Country/Bank-wise Number of overseas operations of Public Sector Banks as on 31 May, 2019 (From: Ministry of Finance) - Lakshadweep",b0c0b187-7da2-412a-8471-9ae475f151ea,2021-03-03,437,0
474,Denomination-wise Selling Price of Currency Notes during 2017-18 and 2018-19 (From: Ministry of Finance) - Delhi,3f9520d7-2e5d-4d3c-a46f-e72188a7265e,2021-03-03,178,0
475,Taxes Collected by the Central Government from the State of Kerala from 2016-17 to 2018-19 (From: Ministry of Finance),d5b3f5a2-0fba-474c-afb4-34949bd74daa,2021-03-03,189,0
476,Details of Fund (including Swachh Bharat Cess) Allocated & Released under Swachh Bharat Mission (Rural/Urban) from 2016-17 to 2018-19 (From: Ministry of Finance) - Puducherry,45bb1868-6df4-4011-b5fb-bd5d74a01eda,2021-03-03,189,0
477,Bank-wise Number of cases decided and Cases Resolved by the Committees from 2016-17 to 2018-19 (From: Ministry of Finance) - Ladakh,cec3e5b5-ed38-4781-91dd-4ce4b6685e14,2021-03-03,176,0
478,Nationalised Bank-wise Reduction in NPAs due to write-offs including compromise from 2016-17 to 2018-19 (From: Ministry of Finance) - Andhra Pradesh,be9ee996-61db-444c-a9b1-f5a5ee0b26aa,2021-03-03,137,0
479,"Comparative lifespan Position, in respect of different Denominations for Direct and Indirect Methods (Replacement method and Feige method) from 2012 to 2015 (From: Ministry of Finance) - Arunachal Pradesh",0e9a67a5-a618-427c-8a32-b243bc1ead97,2021-03-03,114,0
480,Central Taxes/Duties of Kerala from 2016-17 to 2018-19 (From: Ministry of Finance),3d755640-1160-430c-9239-01799e7618a1,2021-03-03,328,0
481,"Details of PAN holders, Income Tax Returns (ITRs) Filed and ITRs Selected in Scrutiny from 2016-17 to 2018-19 (From: Ministry of Finance) - Assam",f362b579-c25a-441b-a899-cd9a1f1c7a80,2021-03-03,331,0
482,Amount of Tax Collected from 2016-17 to 2018-19 (From: Ministry of Finance) - Bihar,e2a344b1-a915-4277-a4d4-1227692253d0,2021-03-04,60,0
483,Bank and year-wise details of NPAs in Public Sector Banks (PSBs) from 2014-15 to 2019-20 (From: Ministry of Finance) - Chhattisgarh,e9bdd6fd-e2e2-4874-a910-573bd4d8e15f,2021-03-11,225,0
484,State/UT-wise Performance under Stand Up India Scheme as on 25.02.2020 (From: Ministry of Finance) - Goa,651edf96-1091-4faf-bacc-86ab92fa951c,2021-03-04,264,0
485,Recovery made by Debts Recovery Tribunals from 2014-15 to 2018-19 (From: Ministry of Finance) - Gujarat,53a5e953-55ee-4518-830f-69ba250f86c6,2021-03-04,366,0
486,"State-wise Allocation and Release of Finance Commissions Grants for Rural Local Bodies to the States of Andhra Pradesh and Telangana as on 11 March, 2020 (From: Ministry of Panchayati Raj)",fb4d1dd7-4d35-4e28-9e4e-2988df0f0958,2021-03-04,146,0
487,"State/UT-wise Number of Loan Accounts Disbursed to Women Borrowers under PMMY as on 31 January, 2020 (From: Ministry of Finance) - Haryana",35ca66eb-f0da-486f-a784-122e653ab341,2021-03-04,237,0
488,"Amount of Investment of NABARD in Employees Pension Fund as on 31 March, 2019 (From: Ministry of Finance) - Himachal Pradesh",5f947153-0945-4f36-9fb3-3202dc12a7ab,2021-03-04,79,0
489,"Basic Customs Duty detail of the Lithium ion Batteries and Printed Circuit Boards (in reply to Unstarred Question on 11 February, 2020) (From: Ministry of Finance) - Jharkhand",6b7989bd-2a1b-4a90-8708-ece4bb48959c,2021-03-02,52,0
490,State/UT-wise GST Compensation Released during 2018-19 (From: Ministry of Finance) - Karnataka,19fadd9a-a95f-43b9-adc7-eb1d459b01bc,2021-03-02,273,0
491,Number of Accounts Opened under PMJDY and Deposit Balance in these Accounts in the Districts of Rajasthan and Gujrat as on 19.02.2020 (From: Ministry of Finance),34729fcd-1644-4270-86a7-e461758ce2d3,2021-03-02,343,0
492,Search and Seizure Actions Conducted by the Income Tax Department from 2016-17 to 2019-20 (From: Ministry of Finance) - Kerala,86ff7c7e-e41c-444e-940d-8ca2183ce013,2021-03-01,65,0
493,Details of CPSEs where the Government has Strategically Divested from 2017-18 to 2018-19 (From: Ministry of Finance) - Madhya Pradesh,f5e1d28b-d753-443c-8e87-b2251db115fa,2021-03-02,242,0
494,Market Share in Percentage of First Year Premium (FYP) of LIC and other Life Insurance Companies as made available by IRDAI from 2017 to 2020 (From: Ministry of Finance) - Maharashtra,a3bbad6a-67df-4780-9827-7a09bd792da8,2021-03-02,307,0
495,Community-wise Break-Up of Beneficiaries Financed under the Schemes of NMDFC from 2016-17 to 2018-19 (From: Ministry of Minority Affairs) - Manipur,c97adb71-73fd-4fd4-a1b3-16e65cacb1de,2021-03-02,439,0
496,State/UT-wise GST Compensation Released during 2017-18 (From: Ministry of Finance) - Meghalaya,e3c21e9d-365c-4d53-95d9-0a7cd456801d,2021-03-02,310,0
497,State/UT-wise Position Progress under Microfinance Savings of SHGs with Banks from 2017 to 2019 (From: Ministry of Finance) - Mizoram,5b5a1bde-01a4-45a8-aeda-470dda3fc0e8,2021-03-02,350,0
498,State/UT-wise Position Progress under Microfinance Bank Loans Outstanding against SHGs from 2017 to 2019 (From: Ministry of Finance) - Nagaland,22d734f4-fec8-4c14-91ed-3530309facfc,2021-03-02,343,0
499,Negotiable Instruments Act (NI Act) Cases u/s 138 Settled in National Lok Adalats during 2019 (From: Ministry of Finance) - Odisha,a13d730c-8907-4acc-b19b-efa62291998a,2021-03-02,320,0
500,State/UT-wise GST Compensation Released during 2019-20 (From: Ministry of Finance) - Punjab,fe857498-4f7a-4dfd-862a-8ef4ae632da8,2021-03-02,331,0
501,Refinance Extended by NABARD to NBFCs Micro Finance Institutions(MFI) from 2014-15 to 2018-19 (From: Ministry of Finance) - Rajasthan,b51bb7d5-616f-4923-bbb0-8bf1b17bfe06,2021-03-02,330,0
502,State-wise Implementation of Women SHG in Backward & LWE districts from 2017 to 2019 (From: Ministry of Finance) - Sikkim,fb6ce33f-3a09-41a5-add2-bef189848180,2021-03-02,196,0
503,Non Performing Assets (NPAs) of NABARD during 2017-18 and 2018-19 (From: Ministry of Finance) - Tamil Nadu,0133014d-8224-4aff-a7b6-b4d60661313f,2021-03-02,434,0
504,State-wise details of support provided by NABARD under Micro Enterprise Development Programme (MEDP) from 2016-17 to 2018-19 (From: Ministry of Finance) - Telangana,edee0d01-9783-4283-8700-f351b13f0e22,2021-03-02,479,0
505,Itemized and Product-wise Investments of NABARD are Provided during 2018 and 2019 (From: Ministry of Finance) - Tripura,87dcc5c3-5265-4a84-a181-401c499478d3,2021-03-02,162,0
506,State/UT-wise details NABARD Support for Livelihood and Enterprise Development Programme (LEDPs) from 2016-17 to 2018-19 (From: Ministry of Finance) - Uttar Pradesh,c1f57c29-b34d-423e-a213-633960e1548c,2021-03-02,186,0
507,State/UT-wise GST Frauds through Fake Invoices Detected during 2018-19 and 2019-20 (From: Ministry of Finance) - Uttarakhand,3d2d7987-d988-4249-bae0-441db401f44c,2021-03-02,79,0
508,Year-wise Direct Tax Collection from 2000-01 to 2018-19 (From: Ministry of Finance) - West Bengal,9f1506b6-3754-42d4-b7cc-ca4f8a18877f,2021-03-02,368,0
509,Cases of Smuggling of Tortoise during 2017-18 and 2018-19 (From: Ministry of Finance) - Andaman and Nicobar Islands,ad427541-1710-4181-b276-db4088cf0eca,2021-03-02,122,0
510,Year-wise CPI-C and WPI Inflation from 2017-18 to 2019-20 (From: Ministry of Finance) - Chandigarh,017c5271-cafb-439d-9f1c-777f8f77cdd6,2021-03-02,130,0
511,Bank-wise NPAs Written-off by Nationalised Banks from 2013-14 to 2018-19 (From: Ministry of Finance) - Dadra and Nagar Haveli,ee5b9108-0977-4496-8c3e-42450498d7eb,2021-03-02,375,0
512,"Number of Customers Registered for their Mobile Banking Services, Informed by Reserve Bank of India (RBI), as on December 2019 (From: Ministry of Finance) - Daman and Diu",53be9929-31e3-4312-a0a0-1eb0d4e67713,2021-03-01,485,0
513,Month-wise CPI-C and WPI Inflation from 2017 to 2020 (From: Ministry of Finance) - Lakshadweep,6293ffd3-012e-44d7-95eb-c49596d977d2,2021-03-01,364,0
514,Foreign Direct Investment Inflows from 2016-17 to 2018-19 (From: Ministry of Finance) - Delhi,8cca4162-51f1-480a-9b7f-ed25ca3111db,2021-03-02,410,0
515,"Details GST Compensation Cess Collection has shown Upward Trend during October, 2019 (From: Ministry of Finance) - Puducherry",c6f7d58a-7f6a-4eaa-b404-1400621b0668,2021-03-02,458,0
516,Capital Formation at Current Prices from 2015-16 to 2018-19 (From: Ministry of Finance) - Ladakh,d4dc55ea-bee4-4162-823f-e004b889a931,2021-03-02,152,0
517,State-wise Loan Disbursed (Central & State share) under LTIF during 2019-20 (From: Ministry of Finance) - Andhra Pradesh,8d0dd5cf-5b2f-4eea-b8a0-52a331b8cb49,2021-03-02,485,0
518,Bank-wise Performance under Stand Up India Scheme as on 25.02.2020 (From: Ministry of Finance) - Arunachal Pradesh,74caec8e-3d8d-4f30-b03c-94dc19d001c2,2021-03-01,89,0
