Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
1495,"Primary Census Abstract for West Khasi Hills District of Meghalaya, 2001",2f7f7681-22b8-4632-b2b3-656c998be6ea,None,270,0
1496,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Bihar",27e2b03d-30b5-4ade-8857-3352f2a0b17e,2019-12-27,131,0
1497,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Karnataka",3b0dc786-7525-49b4-9ef2-42e1548d0219,2019-12-27,457,0
1498,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Goa",02e3d96d-cb2a-4c8a-925e-b835d55ca4b2,2019-12-27,125,0
1499,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Nagaland",4b8c1926-fa85-4702-aa9d-15cfe0afb6ee,None,445,0
1500,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Manipur",7d48ab0d-1def-47a8-a31f-1298a8f41261,2019-12-27,229,0
1501,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Maharashtra",8be19bbb-b6e1-42ae-8e89-d0434dc4823a,2019-12-27,243,0
1502,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Sikkim",4a4907ac-01f7-4019-91d9-a5b1fa00b4ca,2019-12-27,206,0
1503,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Goa",0623bbd5-74da-43b2-82ef-735c48534bed,2019-12-27,162,0
1504,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Lakshadweep",713441e8-dca3-4a1d-9bf0-19f3ce598a1e,None,296,0
1505,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Manipur",5ed5cb11-29dd-4d5b-9851-e9ce220012de,2019-12-27,375,0
1506,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Mizoram",3289584f-983a-473c-8c42-aeb3485500c5,2019-12-27,413,0
1507,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Andhra Pradesh",ba03769c-0afd-4437-9b53-ec3101fd5c1e,2019-12-27,272,0
1508,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Arunachal Pradesh",105fc5bf-e104-47b8-80a2-5d143b4e1b33,2019-12-27,488,0
1509,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Lakshadweep",7a2eecce-e7dc-49b2-8df8-716a590f0754,2019-12-27,214,0
1510,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Kerala",e080b176-bbfc-461b-8048-651de8a4f3ce,2019-12-27,451,0
1511,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Mizoram",f7d1e624-dd40-4e38-936b-916874673c1d,None,453,0
1512,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Tripura",55345846-0c29-40ee-9247-525be2f0e522,2019-12-27,79,0
1513,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Karnataka",b1432baf-cab9-4e34-886d-6b6945830f93,2019-12-27,85,0
1514,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Manipur",ea72ea70-abfe-4e9c-a6af-7fc5899f061d,2019-12-27,210,0
1515,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Kerala",caa020ef-354b-4b53-92ca-fc332172d6b1,2019-12-27,456,0
1516,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Tamil Nadu",aa3bebd7-4e57-4c28-8ffa-5bbc0978a860,2019-12-27,347,0
1517,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Tripura",04787495-590f-4bbd-b13c-c1394ea7996f,2019-12-27,410,0
1518,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Meghalaya",7adc35ba-f29d-4ad8-88f2-c2abe515354e,2019-12-27,277,0
1519,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Goa",ac60763c-bb67-43e3-9c7f-89dd67100c01,2019-12-27,328,0
1520,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Mizoram",e44e6b3f-750b-475d-87f7-5c1f22632676,2019-12-27,87,0
1521,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Tamil Nadu",0d2b2972-b2a6-4345-967a-40eb1126c68a,None,401,0
1522,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Andaman & Nicobar Islands",ab015810-5bf6-45de-b1c0-50a8aff4c7d1,2019-12-27,382,0
1523,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Meghalaya",94bd9caa-cc21-4d46-87c6-61abcc881c9e,2019-12-27,214,0
1524,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Assam",64106e4c-99a8-4760-a1aa-764ae7fe4b18,2019-12-27,80,0
1525,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Jammu & Kashmir",618d15b1-a089-47f9-b4a1-8d89750e3b55,2019-12-27,500,0
1526,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Kerala",fad1b94e-0d1e-485f-9a1b-e2a1a0e429c9,2019-12-27,384,0
1527,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Tripura",acda45a5-ff5e-4b11-895a-3a9bf2f704b8,2019-12-27,275,0
1528,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Pondicherry",4f32fba5-74ca-4ba1-9fc3-e51c915a39e4,2019-12-27,100,0
1529,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Assam",bdabf7d3-b2e4-4557-8542-9241231d06c9,None,277,0
1530,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - West Bengal",7616cc65-9c21-4e80-bd6d-a905df4be0e4,None,339,0
1531,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Himachal Pradesh",afe90fd9-4037-4c17-894a-b5a4cffa7783,2019-12-27,138,0
1532,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Tamil Nadu",2da3db92-bfc9-4432-b481-f91713f49ae6,2019-12-27,408,0
1533,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Meghalaya",502b7589-9ee1-4a72-af6c-15690db3b97c,2019-12-27,384,0
1534,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Andaman & Nicobar Islands",016b24b4-27d1-47a9-9134-b9aaf2426578,2019-12-27,436,0
1535,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - West Bengal",d5139a2d-56c2-49d0-9cfd-7cf1bec88a7d,2019-12-27,440,0
1536,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Jharkhand",ab7fe340-bb89-4306-939f-f677589f74fc,2019-12-27,145,0
1537,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Punjab",cce28595-fab0-4c18-a1cf-96d1023d352a,2019-12-27,115,0
1538,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Pondicherry",9a146574-57e6-4a14-b355-eea9f4f9bed0,None,369,0
1539,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Jammu & Kashmir",11321b98-ff79-435e-a127-c8cabd1120cb,2019-12-27,376,0
1540,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Jharkhand",1d8b68c6-2bd9-40af-bad5-90206379ed18,None,439,0
1541,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Orissa",d4b43446-baa7-4e63-aa83-415a245e3a07,2019-12-27,389,0
1542,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Chandigarh",daa5f1ff-5880-44a6-83fd-e0f1dd87dd1e,None,270,0
1543,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Jammu & Kashmir",d608dbd0-9bf7-4ede-8fec-1d1fe5ce4369,2019-12-27,166,0
1544,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Assam",fe8b4be6-fcbb-4a88-af0c-f8609be40543,2019-12-27,425,0
1545,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Himachal Pradesh",dce1acc0-72db-4f99-b526-5f7dbf4c5063,None,220,0
1546,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Orissa",53503b09-37a4-42a8-9afa-612b5a512266,2019-12-27,138,0
1547,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Chhattisgarh",26296c90-6dd9-42b9-8bee-aa0e238e5fbf,2019-12-27,336,0
1548,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Uttaranchal",bd2ad6ee-3320-4f1d-9bc8-c812678a962a,None,414,0
1549,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Himachal Pradesh",442b7fec-7e82-46ae-abf1-ab5a730fca78,2019-12-27,334,0
1550,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - West Bengal",6266e3ac-a801-4e47-abb2-ea595489bd99,2019-12-27,215,0
1551,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Punjab",9ffaeefd-c9ff-4cdf-a04f-baa43ae4d34b,2019-12-27,262,0
1552,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Chhattisgarh",fc7ecc3a-9032-425d-91ae-672e0140b1c6,2019-12-27,395,0
1553,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Madhya Pradesh",d224b60d-ded3-47a1-909f-c413caca7605,2019-12-27,499,0
1554,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Haryana",cb6878bc-a35e-48a6-87c7-21d0c0aebd74,2019-12-27,215,0
1555,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Uttaranchal",b6c5257a-7609-4e9f-acf3-e5e206171226,2019-12-27,367,0
1556,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Jharkhand",5bd3ba96-27db-49e5-a100-cdd3b4f94454,None,261,0
1557,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Chandigarh",57ef7b98-fa13-4891-8487-435be1daba95,2019-12-27,373,0
1558,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Madhya Pradesh",d1c36d27-d7bc-4c22-ab01-89355c228d22,None,437,0
1559,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Gujarat",6d47ec02-6c54-4f57-af28-f0b5d0b7d10f,2019-12-27,251,0
1560,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Delhi",0c476c0d-6ace-461f-903b-0fb8e9192507,2019-12-27,421,0
1561,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Rajasthan",dcd1f057-d689-4e03-9cd0-08d9adc0de7b,2019-12-27,120,0
1562,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Orissa",d72ab5b8-eb84-48c5-b227-3feebe00a957,2019-12-27,130,0
1563,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Uttaranchal",5f65ad01-3cd8-43dd-9843-4aaf0ca9df43,2019-12-27,118,0
1564,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Gujarat",ea5fcb13-f253-4b66-a900-f5d91d51a7a8,None,279,0
1565,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Daman & Diu",b2571ef2-b727-4fdc-bd11-b3ef1d25b12e,2019-12-27,420,0
1566,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Rajasthan",64c9420e-da2a-4787-a09a-ff2b6745b4ef,2019-12-27,88,0
1567,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Uttar Pradesh",81f4b548-31f8-4480-b31b-f33bf8d51758,2019-12-27,372,0
1568,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Chhattisgarh",ee264f43-f330-4b39-853a-844d5021a535,2019-12-27,141,0
1569,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Haryana",892fea78-ad17-42b0-859d-540effc9f4a7,2019-12-27,242,0
1570,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Daman & Diu",8a645b4b-4e2e-4ccd-9c32-556f977f291a,2019-12-27,92,0
1571,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Dadra & Nagar Haveli",75fb638e-972c-4587-9928-b213b12799c2,2019-12-27,127,0
1572,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Uttar Pradesh",ef7576fa-911a-4ad7-992d-705575ba7349,None,64,0
1573,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Bihar",4c2482e5-170e-4fd4-9ee4-1fa541e474de,2019-12-27,400,0
1574,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Madhya Pradesh",d455af7d-3c30-42f9-80de-6fedc69c1b2f,2019-12-27,328,0
1575,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Delhi",a390dcdc-4fe2-48b5-923d-cbd65d22a40b,2019-12-27,229,0
1576,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Dadra & Nagar Haveli",50661ce4-3866-4e3f-9a75-783cea9c1faf,None,356,0
1577,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Maharashtra",c52aa573-8e97-47b5-8035-a6b23bfa90d2,None,395,0
1578,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Bihar",27a17244-a2d2-4488-80d5-36773402096b,2019-12-27,111,0
1579,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Sikkim",db49a347-0b15-4057-b14b-7020ea52af4c,2019-12-27,259,0
1580,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Gujarat",31f4ef3d-c20f-45d7-8da5-9254de1d5e93,2019-12-27,204,0
1581,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Rajasthan",71f0c3f4-9724-40bf-a304-7971f27e696f,2019-12-27,267,0
1582,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Maharashtra",9feda573-e4a5-44c7-bc50-a4ed94fd446e,None,425,0
1583,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Andhra Pradesh",0d890829-3cc6-4940-a39b-2515bb9a203e,2019-12-27,443,0
1584,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Sikkim",10296a8f-2246-4baf-a8d6-8339d11bebf8,2019-12-27,148,0
1585,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Arunachal Pradesh",609c6ff3-de60-4aaa-b194-0a6e083bac8a,2019-12-27,388,0
1586,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Daman & Diu",1ac3fceb-768c-4d6f-99e7-c3008156ce7a,None,125,0
1587,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Uttar Pradesh",6a307ea4-6a02-4f28-920c-191a849baaa5,None,72,0
1588,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Andhra Pradesh",fb460bf4-df11-44fc-bb66-fbe9a0cbd928,2019-12-27,51,0
1589,"Distribution of Households Living in Census Houses by Predominant Material of Wall, 2001 - Arunachal Pradesh",96641737-25f1-41f6-8a39-5de2054f64bc,2019-12-27,236,0
1590,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Nagaland",58040036-307a-4449-9475-5fe9575f343a,2019-12-27,125,0
1591,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Caste, 2001 - Dadra & Nagar Haveli",80c84ed2-32c6-4ffd-a8c4-eb47ef9169e2,2019-12-27,301,0
1592,"Distribution of Households Living in Census Houses by Predominant Material of Wall for Scheduled Tribe, 2001 - Karnataka",9add2920-c701-41b0-99ad-9f38b9ec3f6f,2019-12-27,234,0
1593,"Distribution of Households by Type of Census Houses Occupied, 2001 - Chhattisgarh",175f2943-b2b3-45b7-9084-f216bde868bf,2019-12-27,337,0
1594,"Distribution of Households by Type of Census Houses Occupied, 2001 - Haryana",d1f716e5-51de-4d89-afad-3075408e89b5,2019-12-27,52,0
1595,"Distribution of Households by Type of Census Houses Occupied, 2001 - Madhya Pradesh",be70c5af-d48f-45ad-8cf5-ec073abe0959,2019-12-27,293,0
1596,"Distribution of Households by Type of Census Houses Occupied, 2001 - Delhi",d9691595-dea4-4263-924d-c00a8c66850d,2019-12-27,382,0
1597,"Distribution of Households by Type of Census Houses Occupied, 2001 - Gujarat",254c0ba9-db53-48f2-8018-f69bb4038429,2019-12-27,312,0
1598,"Distribution of Households by Type of Census Houses Occupied, 2001 - Rajasthan",7f758779-25ac-447e-80bd-eb3b56a162bb,2019-12-27,406,0
1599,"Distribution of Households by Type of Census Houses Occupied, 2001 - Daman & Diu",7d167060-81e7-40e9-892f-b2cf828b11ac,2019-12-27,363,0
1600,"Distribution of Households by Type of Census Houses Occupied, 2001 - Uttar Pradesh",fc8f9936-32ef-4774-adb4-d89ebab04d9b,2019-12-27,354,0
1601,"Distribution of Households by Type of Census Houses Occupied, 2001 - Dadra & Nagar Haveli",90c56fea-728c-4c5c-9165-9915f946846d,None,423,0
1602,"Distribution of Households by Type of Census Houses Occupied, 2001 - Bihar",f93d36ed-5867-4f4c-bfca-5963a7e568c9,None,92,0
1603,"Distribution of Households by Type of Census Houses Occupied, 2001 - Maharashtra",f18d71f1-4fd2-4f68-a0cb-91f379cdb08e,2019-12-27,155,0
1604,"Distribution of Households by Type of Census Houses Occupied, 2001 - Sikkim",62350099-1bbe-4bdc-a96b-edb89d5b5ba3,2019-12-27,435,0
1605,"Distribution of Households by Type of Census Houses Occupied, 2001 - Andhra Pradesh",5b3d2d1b-15d1-4693-bfda-0f278735917e,2019-12-27,171,0
1606,"Distribution of Households by Type of Census Houses Occupied, 2001 - Arunachal Pradesh",da72d75d-6b04-4f91-a259-fea8c9ed03bd,2019-12-27,129,0
1607,"Distribution of Households by Type of Census Houses Occupied, 2001 - Karnataka",70e9b9c9-2247-4183-a97f-720e07809f33,2019-12-27,484,0
1608,"Distribution of Households by Type of Census Houses Occupied, 2001 - Nagaland",c0e978b7-505b-4a07-82e1-5ec92f1465d2,2019-12-27,135,0
1609,"Distribution of Households by Type of Census Houses Occupied, 2001 - Goa",c8f16a0d-f41e-447b-8d86-abd4a3c99396,None,439,0
1610,"Distribution of Households by Type of Census Houses Occupied, 2001 - Manipur",dac176f9-49f1-4418-8920-d5503a29bcc7,2019-12-27,394,0
1611,"Distribution of Households by Type of Census Houses Occupied, 2001 - Lakshadweep",eb583747-0eaf-4463-9178-5492b679b835,2019-12-27,168,0
1612,"Distribution of Households by Type of Census Houses Occupied, 2001 - Mizoram",d0851a00-8eee-4355-ba33-707738f9b584,2019-12-27,156,0
1613,"Distribution of Households by Type of Census Houses Occupied, 2001 - Kerala",a76b6bbb-0621-4971-ada6-e9146b3e01a0,2019-12-27,275,0
1614,"Distribution of Households by Type of Census Houses Occupied, 2001 - Tripura",33cc52fc-52af-4581-aad5-34bfa9aa66f5,None,143,0
1615,"Distribution of Households by Type of Census Houses Occupied, 2001 - Jammu & Kashmir",5e1227fa-01d6-4f96-a0e5-dbbe9e8d663b,None,109,0
1616,"Distribution of Households by Type of Census Houses Occupied, 2001 - Tamil Nadu",7d7e3457-e62d-4ea2-8514-d8dc0667a0af,2019-12-27,302,0
1617,"Distribution of Households by Type of Census Houses Occupied, 2001 - Meghalaya",c2260cd3-6397-44d1-8c6b-5b41f42b3f94,2019-12-27,190,0
1618,"Distribution of Households by Type of Census Houses Occupied, 2001 - Himachal Pradesh",6f740010-0415-4286-9054-203f0a53d3ac,2019-12-27,399,0
1619,"Distribution of Households by Type of Census Houses Occupied, 2001 - Pondicherry",109a354d-88c5-4c73-869c-8bfdcc232800,2019-12-27,156,0
1620,"Distribution of Households by Type of Census Houses Occupied, 2001 - Assam",06b3e17a-fda7-4b67-85ce-1f963e88b1af,2019-12-27,110,0
1621,"Distribution of Households by Type of Census Houses Occupied, 2001 - Andaman & Nicobar Islands",0b28eee3-d2f3-45ef-90e9-ad7ccb0d11fa,2019-12-27,419,0
1622,"Distribution of Households by Type of Census Houses Occupied, 2001 - West Bengal",ed5a67ab-7e60-41b7-84b5-9bee5155d521,2019-12-27,361,0
1623,"Distribution of Households by Type of Census Houses Occupied, 2001 - Punjab",ce76204b-7b23-48b1-a6b9-1570ea34edd1,2019-12-27,161,0
1624,"Distribution of Households by Type of Census Houses Occupied, 2001 - Jharkhand",6c1c98c0-1b01-4ec1-8d0a-8d941fcbcbdc,2019-12-27,253,0
1625,"Distribution of Households by Type of Census Houses Occupied, 2001 - Chandigarh",16d24d7e-b7b5-49c5-94f6-4089567fd160,None,487,0
1626,"Distribution of Households by Type of Census Houses Occupied, 2001 - Orissa",37b55024-ed13-4f3f-a7d1-cd8a2351052e,2019-12-27,410,0
1627,"Distribution of Households by Type of Census Houses Occupied, 2001 - Uttaranchal",5ab797cb-37b6-480c-be32-dea8c252de46,2019-12-27,58,0
1628,"Distribution of Households by Type of Census Houses Occupied for Scheduled Caste, 2001 - Punjab",6eaa0d01-03c6-4b0f-b0b9-cd148f956faf,2019-12-27,256,0
1629,"State/Ut-wise Area, Districts and Villages in India as per Census 2011 - Mizoram",6c99f26d-1ca2-4895-97ba-39468b87dcb2,2019-10-17,178,0
1630,"State/UT-wise Percentage of Urban Households Living in Rental Houses as Per Census of India, 2011 (From : Ministry of Housing & Urban Affairs) - Nagaland",58f7928f-0fe7-49e3-8bf1-04dfd37e2b01,2019-10-11,311,0
1631,Primary Census Abstract 2011 - Tamil Nadu,6cc9e9e8-222a-4ed4-8bf0-b14d092c61f4,2019-09-23,310,0
1632,"Primary Census Abstract for Scheduled Tribes, 2011 - TAMIL NADU",c7debb22-9391-4444-bbf0-7d68131fa8dc,2019-09-23,216,0
1633,Primary Census Abstract 2011 - Meghalaya,953dc76d-a3de-47ce-a534-49ce13ddca58,2019-09-23,379,0
1634,"Primary Census Abstract for Scheduled Tribes, 2011 - MEGHALAYA",7de84c38-694f-4585-ba48-dca3b67d08e1,2019-09-23,376,0
1635,"Primary Census Abstract for Scheduled Castes, 2011 - GOA",351875a3-ee35-41f6-ba7c-110b939f25cb,2019-09-23,469,0
1636,Primary Census Abstract 2011 - Pondicherry,473d5c6d-31eb-4305-914e-1ad05d280419,None,279,0
1637,Primary Census Abstract 2011 - Assam,8db50ae4-b712-4bfd-b556-900819052af1,2019-09-23,487,0
1638,"Primary Census Abstract for Scheduled Tribes, 2011 - ASSAM",62f62eeb-dc85-45fa-8471-ad060a944afd,2019-09-23,355,0
1639,"Primary Census Abstract for Scheduled Castes, 2011 - KERALA",355181e8-72fc-4a4c-ad45-0b17ab21e67c,2019-09-23,238,0
1640,"Primary Census Abstract for Scheduled Castes, 2011 - MIZORAM",0aa66e60-de0b-4902-b4e5-474e735430a4,None,350,0
1641,Primary Census Abstract 2011 - Andaman and Nicobar Islands,d0637793-0388-4116-848a-3d844eec2237,None,196,0
1642,Primary Census Abstract 2011 - West Bengal,a4473626-fb91-4543-a86f-67f0b70ab337,None,236,0
1643,"Primary Census Abstract for Scheduled Tribes, 2011 - WEST BENGAL",d3a1283e-a60a-4a0a-ae22-0d6f5975e25e,2019-09-23,170,0
1644,Primary Census Abstract 2011 - Punjab,0e1eab4c-560f-4b35-a5e7-7ec778d3bcf4,2019-09-23,442,0
1645,"Primary Census Abstract for Scheduled Castes, 2011 - TAMIL NADU",2fabc88e-c48c-498d-b8b7-30125a77bccc,2019-09-23,301,0
1646,"Primary Census Abstract for Scheduled Castes, 2011 - TRIPURA",33ec5dbc-12f2-472e-bb54-7a6823d6f72a,2019-09-23,253,0
1647,Primary Census Abstract 2011 - Jammu and Kashmir,878970db-a7fc-4c2e-bfef-f92be6529d82,None,281,0
1648,Primary Census Abstract 2011 - Jharkhand,3d6ec3e7-031a-49a6-9c47-5e1ccc5ba9cd,2019-09-23,437,0
1649,"Primary Census Abstract for Scheduled Tribes, 2011 - JHARKHAND",47f3bc0b-10d5-4f9e-9862-a20d166392bf,2019-09-23,74,0
1650,Primary Census Abstract 2011 - Chandigarh,4e60b34b-208e-4c0d-a5a3-898c4879680f,2019-09-23,120,0
1651,"Primary Census Abstract for Scheduled Castes, 2011 - PUDUCHERRY",badaac9c-2e91-45d2-be81-a71e8fa51ec3,2019-09-23,261,0
1652,"Primary Census Abstract for Scheduled Castes, 2011 - MEGHALAYA",5717647d-b214-477f-8337-d1961a199a1f,2019-09-23,196,0
1653,Primary Census Abstract 2011 - Orissa,cc44c32f-0ab9-45ac-be81-73f286a5f5c9,2019-09-23,342,0
1654,Primary Census Abstract 2011 - Uttarakhand,f1a56af0-b9b0-43f8-98c4-f9b76351a379,2019-09-23,159,0
1655,"Primary Census Abstract for Scheduled Tribes, 2011 - JAMMU & KASHMIR",c7960baf-92ef-43ab-a54c-9bba2382b930,2019-09-23,176,0
1656,"Primary Census Abstract for Scheduled Castes, 2011 - ASSAM",759ea15f-9339-479e-8624-ebb97016efad,2019-09-23,265,0
1657,Primary Census Abstract 2011 - Chhattisgarh,1895a27c-d12e-484e-b6e4-4fe88844f476,2019-09-23,131,0
1658,"Primary Census Abstract for Scheduled Tribes, 2011 - CHHATTISGARH",fe1866ec-1e75-4cbc-a823-1b17a8f30319,2019-09-23,397,0
1659,Primary Census Abstract 2011 - Haryana,c0f87ab4-488e-4105-9c33-eea34dbf7e72,2019-09-23,348,0
1660,"Primary Census Abstract for Scheduled Tribes, 2011 - HIMACHAL PRADESH",f05e8df1-4161-4701-a2a5-7c161a0c602f,2019-09-23,427,0
1661,"Primary Census Abstract for Scheduled Castes, 2011 - WEST BENGAL",718fff6d-eb29-453b-9f2c-8f1308f6b5d2,None,257,0
1662,"Primary Census Abstract for Scheduled Castes, 2011 - JAMMU & KASHMIR",a667d852-c86b-44ad-881f-19b5ca2be1ca,2019-09-23,59,0
1663,Primary Census Abstract 2011 - Madhya Pradesh,c0137033-0d18-4bbc-b6e9-c6e020441e1c,2019-09-23,283,0
1664,"Primary Census Abstract for Scheduled Tribes, 2011 - MADHYA PRADESH",bec6d5f1-2614-4dd8-9b1d-97503d2fd068,2019-09-23,486,0
1665,Primary Census Abstract 2011 - Delhi,9d948601-a376-4b23-86d5-7d0b413e91bf,None,178,0
1666,"Primary Census Abstract for Scheduled Tribes, 2011 - UTTARAKHAND",d75619bf-b31a-48f4-9c38-7d481ab93cc4,2019-09-23,375,0
1667,"Primary Census Abstract for Scheduled Castes, 2011 - JHARKHAND",d0f5be87-ca6c-4bfe-b4e4-fc3abedd749b,2019-09-23,113,0
